_id/$oid,country,date/$date,keyword,lang,__v,absolute,difficult,normalized,similarWord,traffic
6346e243029a762ebd2b11c0,br,2022-10-02T00:00:00.000+0000,FAÇA SUA COTAÇÃO,pt-BR,0,500,0,98,faça sua cotação,0.1
6346e243029a762ebd2b11c7,br,2022-10-02T00:00:00.000+0000,DESAFIO 52 SEMANAS,pt-BR,0,5000,0,99,desafio 52 semanas,0.5
6346e243029a762ebd2b11d6,br,2022-10-02T00:00:00.000+0000,MARMITEX ENTREGA,pt-BR,0,5000,0,99,marmitex entrega,0.5
6346e243029a762ebd2b11e4,br,2022-10-02T00:00:00.000+0000,TEMPRANILLO,pt-BR,0,5000,0,99,tempranillo,0.5
6346e243029a762ebd2b11dd,br,2022-10-02T00:00:00.000+0000,REVENDEDOR DE GÁS,pt-BR,0,5000,0,99,revendedor de gás,0.5
6346e243029a762ebd2b11d3,br,2022-10-02T00:00:00.000+0000,REVISTA DE NEGÓCIOS,pt-BR,0,500,0,98,revista de negócios,0.1
6346e243029a762ebd2b11bf,br,2022-10-02T00:00:00.000+0000,JOGADOR,pt-BR,0,50000,0,99,jogador,5
6346e243029a762ebd2b11cc,br,2022-10-02T00:00:00.000+0000,INDICADORES,pt-BR,0,50000,0,99,indicadores,5
6346e2e4029a762ebd2b2c3b,br,2022-10-02T00:00:00.000+0000,FIADOR,pt-BR,0,50000,0,99,fiador,5
6346e2e4029a762ebd2b2c41,br,2022-10-02T00:00:00.000+0000,CHAMA,pt-BR,0,500000,0,100,chama,50
6346e2e4029a762ebd2b2c3e,br,2022-10-02T00:00:00.000+0000,DESCONTOS DE CELULAR,pt-BR,0,50,0,86,descontos de celular,0
6346e2e4029a762ebd2b2c44,br,2022-10-02T00:00:00.000+0000,POSTOS IPIRANGA,pt-BR,0,500000,0,100,postos ipiranga,50
6346e2e4029a762ebd2b2c49,br,2022-10-02T00:00:00.000+0000,PONTO DE TAXI,pt-BR,0,5000,0,99,ponto de taxi,0.5
6346e2e4029a762ebd2b2c47,br,2022-10-02T00:00:00.000+0000,BELL BOX,pt-BR,0,50,0,86,bell box,0
6346e2e4029a762ebd2b2c42,br,2022-10-02T00:00:00.000+0000,TROQUE,pt-BR,0,5000,0,99,troque,0.5
6346e2e4029a762ebd2b2c43,br,2022-10-02T00:00:00.000+0000,COMPUTADORES,pt-BR,0,50000,0,99,computadores,5
6346e2e4029a762ebd2b2c57,br,2022-10-02T00:00:00.000+0000,GESTÃO DE COBRANÇAS,pt-BR,0,500,0,98,gestão de cobranças,0.1
6346e335029a762ebd2b396c,br,2022-10-02T00:00:00.000+0000,CONTA EMPRESA,pt-BR,0,5000,0,99,conta empresa,0.5
6346e335029a762ebd2b3973,br,2022-10-02T00:00:00.000+0000,CATÁLOGO DE SUPERMERCADO,pt-BR,0,500,0,98,catálogo de supermercado,0.1
6346e335029a762ebd2b396d,br,2022-10-02T00:00:00.000+0000,BEBÊS,pt-BR,0,500000,0,100,bebês,50
6346e335029a762ebd2b3972,br,2022-10-02T00:00:00.000+0000,EXTRATO ONLINE,pt-BR,0,50,0,86,extrato online,0
6346e335029a762ebd2b3978,br,2022-10-02T00:00:00.000+0000,CARTÃO DE CRÉDITO COM SEGURO,pt-BR,0,50,0,86,cartão de crédito com seguro,0
6346e335029a762ebd2b3979,br,2022-10-02T00:00:00.000+0000,CONTRATAR EMPRÉSTIMO CONSIGNADO,pt-BR,0,50,0,86,contratar empréstimo consignado,0
6346e335029a762ebd2b3976,br,2022-10-02T00:00:00.000+0000,CASHBACK BLACKFRIDAY,pt-BR,0,50,0,86,cashback blackfriday,0
6346e335029a762ebd2b3977,br,2022-10-02T00:00:00.000+0000,HOMEBROKER,pt-BR,0,50000,0,99,homebroker,5
6346e335029a762ebd2b397a,br,2022-10-02T00:00:00.000+0000,VENDER CRIPTOMOEDAS,pt-BR,0,500,0,98,vender criptomoedas,0.1
6346e386029a762ebd2b4921,br,2022-10-02T00:00:00.000+0000,COMPRAS POR INTERNET,pt-BR,0,500,0,98,compras por internet,0.1
6346e386029a762ebd2b4924,br,2022-10-02T00:00:00.000+0000,MARMITEX,pt-BR,0,500000,0,100,marmitex,50
6346e386029a762ebd2b492c,br,2022-10-02T00:00:00.000+0000,SORTEAR TIME,pt-BR,0,5000,0,99,sortear time,0.5
6346e386029a762ebd2b492b,br,2022-10-02T00:00:00.000+0000,CONSULTA MÉDICA,pt-BR,0,5000,0,99,consulta médica,0.5
6346e386029a762ebd2b4927,br,2022-10-02T00:00:00.000+0000,INVESTIMENTOS FINANCEIROS,pt-BR,0,5000,0,99,investimentos financeiros,0.5
6346e386029a762ebd2b492d,br,2022-10-02T00:00:00.000+0000,CATÁLOGO,pt-BR,0,50000,0,99,catálogo,5
6346e386029a762ebd2b492e,br,2022-10-02T00:00:00.000+0000,DOCUMENTO,pt-BR,0,50000,0,99,documento,5
6346e386029a762ebd2b492f,br,2022-10-02T00:00:00.000+0000,RÓTULOS,pt-BR,0,5000,0,99,rótulos,0.5
6346e3da029a762ebd2b5741,br,2022-10-02T00:00:00.000+0000,INVESTIMENTOS EM CDB,pt-BR,0,5000,0,99,investimentos em cdb,0.5
6346e3da029a762ebd2b5742,br,2022-10-02T00:00:00.000+0000,CONSULTA MULTA DER,pt-BR,0,50000,0,99,consulta multa der,5
6346e3da029a762ebd2b5747,br,2022-10-02T00:00:00.000+0000,HOTELS,pt-BR,0,5000000,0,100,hotels,500
6346e3da029a762ebd2b574c,br,2022-10-02T00:00:00.000+0000,CALÇA FEMININA,pt-BR,0,50000,0,99,calça feminina,5
6346e3da029a762ebd2b5749,br,2022-10-02T00:00:00.000+0000,CHAPECOENSE,pt-BR,0,500000,0,100,chapecoense,50
6346e3da029a762ebd2b574b,br,2022-10-02T00:00:00.000+0000,SICREDI WOOP,pt-BR,0,500,0,98,sicredi woop,0.1
6346e3da029a762ebd2b574a,br,2022-10-02T00:00:00.000+0000,CHEQUE ESPECIAL,pt-BR,0,50000,0,99,cheque especial,5
6346e3da029a762ebd2b574e,br,2022-10-02T00:00:00.000+0000,RESTITUIÇÃO,pt-BR,0,50000,0,99,restituição,5
6346e3da029a762ebd2b574f,br,2022-10-02T00:00:00.000+0000,LIQUIDEZ INVESTIMENTOS,pt-BR,0,500,0,98,liquidez investimentos,0.1
6346e3da029a762ebd2b575d,br,2022-10-02T00:00:00.000+0000,LINK DE PAGAMENTO,pt-BR,0,50000,0,99,link de pagamento,5
6346e42b029a762ebd2b6663,br,2022-10-02T00:00:00.000+0000,BANCO INTER MEI,pt-BR,0,5000,0,99,banco inter mei,0.5
6346e42b029a762ebd2b6666,br,2022-10-02T00:00:00.000+0000,COMIDA ORIENTAL ONLINE,pt-BR,0,50,0,86,comida oriental online,0
6346e42b029a762ebd2b6668,br,2022-10-02T00:00:00.000+0000,PROMOÇÕES DE MILHAS,pt-BR,0,5000,0,99,promoções de milhas,0.5
6346e42b029a762ebd2b6665,br,2022-10-02T00:00:00.000+0000,FACILIDADE,pt-BR,0,5000,0,99,facilidade,0.5
6346e42b029a762ebd2b6667,br,2022-10-02T00:00:00.000+0000,COMPRAR AUTOMÓVEIS,pt-BR,0,500,0,98,comprar automóveis,0.1
6346e42b029a762ebd2b6669,br,2022-10-02T00:00:00.000+0000,PASSAGENS,pt-BR,0,50000,0,99,passagens,5
6346e42b029a762ebd2b666c,br,2022-10-02T00:00:00.000+0000,TREINO HIIT,pt-BR,0,50000,0,99,treino hiit,5
6346e42b029a762ebd2b666d,br,2022-10-02T00:00:00.000+0000,BLACKFRIDAY NOVEMBRO 2018,pt-BR,0,0,0,0,blackfriday novembro 2018,0
6346e47c029a762ebd2b7410,br,2022-10-02T00:00:00.000+0000,JORGE ALEX,pt-BR,0,5000,0,99,jorge alex,0.5
6346e47c029a762ebd2b7414,br,2022-10-02T00:00:00.000+0000,CLUBE MINHA LE,pt-BR,0,500,0,98,clube minha le,0.1
6346e47c029a762ebd2b7415,br,2022-10-02T00:00:00.000+0000,SIMULADOR DE EMPRÉSTIMO,pt-BR,0,50000,0,99,simulador de empréstimo,5
6346e47c029a762ebd2b7413,br,2022-10-02T00:00:00.000+0000,ATACADO VESTUARIO,pt-BR,0,50,0,86,atacado vestuario,0
6346e47c029a762ebd2b741c,br,2022-10-02T00:00:00.000+0000,COMPRAR PASSAGENS DE ÔNIBUS,pt-BR,0,50000,0,99,comprar passagens de ônibus,5
6346e47c029a762ebd2b7419,br,2022-10-02T00:00:00.000+0000,MÚLTIPLOS CARTÕES,pt-BR,0,50,0,86,múltiplos cartões,0
6346e47c029a762ebd2b741b,br,2022-10-02T00:00:00.000+0000,TRANSPORTES PÚBLICOS,pt-BR,0,500,0,98,transportes públicos,0.1
6346e47c029a762ebd2b741a,br,2022-10-02T00:00:00.000+0000,ALCOOL,pt-BR,0,50000,0,99,alcool,5
6346e4cc029a762ebd2bb149,br,2022-10-02T00:00:00.000+0000,ALCOL EM GEL,pt-BR,0,50000,0,99,alcol em gel,5
6346e4cc029a762ebd2bb14d,br,2022-10-02T00:00:00.000+0000,NATIONAL TRAVEL,pt-BR,0,50,0,86,national travel,0
6346e4cc029a762ebd2bb154,br,2022-10-02T00:00:00.000+0000,APP DE DESENHOS,pt-BR,0,5000,0,99,app de desenhos,0.5
6346e4cc029a762ebd2bb153,br,2022-10-02T00:00:00.000+0000,IMAGENS,pt-BR,0,500000,0,100,imagens,50
6346e4cc029a762ebd2bb14b,br,2022-10-02T00:00:00.000+0000,BILHETE,pt-BR,0,50000,0,99,bilhete,5
6346e4cc029a762ebd2bb151,br,2022-10-02T00:00:00.000+0000,IMPACTO POSITIVO,pt-BR,0,5000,0,99,impacto positivo,0.5
6346e4cc029a762ebd2bb152,br,2022-10-02T00:00:00.000+0000,MELHOR INVESTIMENTO,pt-BR,0,50000,0,99,melhor investimento,5
6346e4cc029a762ebd2bb14e,br,2022-10-02T00:00:00.000+0000,CARTÃO DIGITAL,pt-BR,0,50000,0,99,cartão digital,5
6346e51e029a762ebd2cdbf3,br,2022-10-02T00:00:00.000+0000,ENVIAR DINHEIRO PARA O EXTERIOR,pt-BR,0,5000,0,99,enviar dinheiro para o exterior,0.5
6346e51e029a762ebd2cdbf8,br,2022-10-02T00:00:00.000+0000,VINHO ROSÉ,pt-BR,0,50000,0,99,vinho rosé,5
6346e51e029a762ebd2cdbee,br,2022-10-02T00:00:00.000+0000,SYMPLA,pt-BR,0,500000,0,100,sympla,50
6346e51e029a762ebd2cdbf6,br,2022-10-02T00:00:00.000+0000,ATACAREJO,pt-BR,0,50000,0,99,atacarejo,5
6346e51e029a762ebd2cdbf7,br,2022-10-02T00:00:00.000+0000,GAME,pt-BR,0,500000,0,100,game,50
6346e51e029a762ebd2cdbf5,br,2022-10-02T00:00:00.000+0000,ROUPAS FEMININAS,pt-BR,0,500000,0,100,roupas femininas,50
6346e51e029a762ebd2cdbfa,br,2022-10-02T00:00:00.000+0000,CROOPED,pt-BR,0,500000,0,100,crooped,50
6346e56f029a762ebd2eee72,br,2022-10-02T00:00:00.000+0000,ESTANTE VIRTUAL,pt-BR,0,500000,0,100,estante virtual,50
6346e56f029a762ebd2eee74,br,2022-10-02T00:00:00.000+0000,MOCHILA,pt-BR,0,500000,0,100,mochila,50
6346e56f029a762ebd2eee7a,br,2022-10-02T00:00:00.000+0000,INVESTIMENTOS BARATOS,pt-BR,0,500,0,98,investimentos baratos,0.1
6346e56f029a762ebd2eee82,br,2022-10-02T00:00:00.000+0000,OFERTAS DE SALDOS,pt-BR,0,50,0,86,ofertas de saldos,0
6346e56f029a762ebd2eee87,br,2022-10-02T00:00:00.000+0000,TREINO,pt-BR,0,500000,0,100,treino,50
6346e56f029a762ebd2eee7c,br,2022-10-02T00:00:00.000+0000,COMPRA CARTÃO,pt-BR,0,500,0,98,compra cartão,0.1
6346e56f029a762ebd2eee7f,br,2022-10-02T00:00:00.000+0000,OPERAÇÕES MINI CONTRATOS,pt-BR,0,50,0,86,operações mini contratos,0
6346e56f029a762ebd2eee84,br,2022-10-02T00:00:00.000+0000,CARRO POR ASSINATURA MENSAL,pt-BR,0,500,0,98,carro por assinatura mensal,0.1
6346e56f029a762ebd2eee81,br,2022-10-02T00:00:00.000+0000,SOLICITAR CHEQUE,pt-BR,0,50,0,86,solicitar cheque,0
6346e5c0029a762ebd30d6f7,br,2022-10-02T00:00:00.000+0000,JOGOS DE CRIANÇA,pt-BR,0,50000,0,99,jogos de criança,5
6346e5c0029a762ebd30d6f9,br,2022-10-02T00:00:00.000+0000,ALERTAS DE VOOS,pt-BR,0,500,0,98,alertas de voos,0.1
6346e5c0029a762ebd30d704,br,2022-10-02T00:00:00.000+0000,APP DE SÉRIES,pt-BR,0,5000,0,99,app de séries,0.5
6346e5c0029a762ebd30d6ff,br,2022-10-02T00:00:00.000+0000,COMPRAR COSMÉTICOS ONLINE,pt-BR,0,50,0,86,comprar cosméticos online,0
6346e5c0029a762ebd30d702,br,2022-10-02T00:00:00.000+0000,PAGAR MULTA,pt-BR,0,5000,0,99,pagar multa,0.5
6346e5c0029a762ebd30d6fa,br,2022-10-02T00:00:00.000+0000,CHAMA O GÁS,pt-BR,0,500,0,98,chama o gás,0.1
6346e5c0029a762ebd30d705,br,2022-10-02T00:00:00.000+0000,DELIVERY DE COMIDA ONLINE,pt-BR,0,50,0,86,delivery de comida online,0
6346e5c0029a762ebd30d708,br,2022-10-02T00:00:00.000+0000,PLANO CONTROLE,pt-BR,0,5000,0,99,plano controle,0.5
6346e5c0029a762ebd30d6fb,br,2022-10-02T00:00:00.000+0000,RENDA FIXA CDB,pt-BR,0,500,0,98,renda fixa cdb,0.1
6346e5c0029a762ebd30d70a,br,2022-10-02T00:00:00.000+0000,FORNECEDORES CONFIÁVEIS,pt-BR,0,50,0,86,fornecedores confiáveis,0
6346e610029a762ebd331df7,br,2022-10-02T00:00:00.000+0000,TIMBERLAND,pt-BR,0,50000,0,99,timberland,5
6346e610029a762ebd331df4,br,2022-10-02T00:00:00.000+0000,APP PARA CONSEGUIR TRABALHO,pt-BR,0,50,0,86,app para conseguir trabalho,0
6346e610029a762ebd331df6,br,2022-10-02T00:00:00.000+0000,VENDER COM CARTÃO,pt-BR,0,50,0,86,vender com cartão,0
6346e610029a762ebd331dfc,br,2022-10-02T00:00:00.000+0000,HIDRATANTE PARA O CORPO,pt-BR,0,500,0,98,hidratante para o corpo,0.1
6346e610029a762ebd331dfd,br,2022-10-02T00:00:00.000+0000,PRESENTE AMIGO SECRETO,pt-BR,0,500,0,98,presente amigo secreto,0.1
6346e610029a762ebd331df3,br,2022-10-02T00:00:00.000+0000,MAQUIAGEM VEGANA,pt-BR,0,5000,0,99,maquiagem vegana,0.5
6346e610029a762ebd331e00,br,2022-10-02T00:00:00.000+0000,MACARRONADA DELIVERY,pt-BR,0,500,0,98,macarronada delivery,0.1
6346e610029a762ebd331dff,br,2022-10-02T00:00:00.000+0000,PLANO ALIMENTAR,pt-BR,0,5000,0,99,plano alimentar,0.5
6346e610029a762ebd331e02,br,2022-10-02T00:00:00.000+0000,PEÇAS DE TEATRO 2021,pt-BR,0,50,0,86,peças de teatro 2021,0
6346e610029a762ebd331df8,br,2022-10-02T00:00:00.000+0000,TESTE 11,pt-BR,0,50,0,86,teste 11,0
6346e660029a762ebd35415d,br,2022-10-02T00:00:00.000+0000,TARIFA,pt-BR,0,5000,0,99,tarifa,0.5
6346e660029a762ebd354162,br,2022-10-02T00:00:00.000+0000,MÉDICO,pt-BR,0,50000,0,99,médico,5
6346e660029a762ebd35415f,br,2022-10-02T00:00:00.000+0000,PROCURANDO DOLORES,pt-BR,0,50,0,86,procurando dolores,0
6346e660029a762ebd354161,br,2022-10-02T00:00:00.000+0000,PROFISSÃO,pt-BR,0,50000,0,99,profissão,5
6346e6b1029a762ebd371c81,br,2022-10-02T00:00:00.000+0000,OBJETOS DE DECORAÇÃO,pt-BR,0,5000,0,99,objetos de decoração,0.5
6346e6b1029a762ebd371c88,br,2022-10-02T00:00:00.000+0000,COMPRA EM CONJUNTO,pt-BR,0,50,0,86,compra em conjunto,0
6346e6b1029a762ebd371c84,br,2022-10-02T00:00:00.000+0000,JOGOS DE BLOCKCHAIN,pt-BR,0,50,0,86,jogos de blockchain,0
6346e6b1029a762ebd371c87,br,2022-10-02T00:00:00.000+0000,COMPRAR EM OUTLET,pt-BR,0,50,0,86,comprar em outlet,0
6346e6b1029a762ebd371c83,br,2022-10-02T00:00:00.000+0000,CARTÃO PRE-PAGO,pt-BR,0,50000,0,99,cartão pre pago,5
6346e6b1029a762ebd371c82,br,2022-10-02T00:00:00.000+0000,CRLV DIGITAL SP,pt-BR,0,5000,0,99,crlv digital sp,0.5
6346e6b1029a762ebd371c8a,br,2022-10-02T00:00:00.000+0000,COMPRE VINHO,pt-BR,0,5000,0,99,compre vinho,0.5
6346e6b1029a762ebd371c8d,br,2022-10-02T00:00:00.000+0000,SEMANA,pt-BR,0,50000,0,99,semana,5
6346e702029a762ebd37de9e,br,2022-10-02T00:00:00.000+0000,INVESTIMENTOS TAXAS,pt-BR,0,50,0,86,investimentos taxas,0
6346e702029a762ebd37de9b,br,2022-10-02T00:00:00.000+0000,CARTÃO DE DEBITO,pt-BR,0,50000,0,99,cartão de debito,5
6346e702029a762ebd37dea4,br,2022-10-02T00:00:00.000+0000,COLOCAR CRÉDITOS,pt-BR,0,5000,0,99,colocar créditos,0.5
6346e702029a762ebd37dea6,br,2022-10-02T00:00:00.000+0000,PRESENTE BARATO,pt-BR,0,5000,0,99,presente barato,0.5
6346e702029a762ebd37dea5,br,2022-10-02T00:00:00.000+0000,BBB 2022,pt-BR,0,50000,0,99,bbb 2022,5
6346e702029a762ebd37de9f,br,2022-10-02T00:00:00.000+0000,EVENTOS HOJE,pt-BR,0,5000,0,99,eventos hoje,0.5
6346e702029a762ebd37dea0,br,2022-10-02T00:00:00.000+0000,TÊNIS ESPORTIVOS,pt-BR,0,50000,0,99,tênis esportivos,5
6346e753029a762ebd37e9b2,br,2022-10-02T00:00:00.000+0000,2ª VIA DO CARTÃO,pt-BR,0,50,0,86,2ª via do cartão,0
6346e753029a762ebd37e9b3,br,2022-10-02T00:00:00.000+0000,KITS DE MAQUIAGENS,pt-BR,0,50000,0,99,kits de maquiagens,5
6346e753029a762ebd37e9b5,br,2022-10-02T00:00:00.000+0000,INSPIRAÇÃO,pt-BR,0,50000,0,99,inspiração,5
6346e753029a762ebd37e9ba,br,2022-10-02T00:00:00.000+0000,VIDEO DE DESENHO,pt-BR,0,500000,0,100,video de desenho,50
6346e753029a762ebd37e9bc,br,2022-10-02T00:00:00.000+0000,CONDIÇÕES ESPECIAIS,pt-BR,0,500,0,98,condições especiais,0.1
6346e753029a762ebd37e9be,br,2022-10-02T00:00:00.000+0000,ACOMPANHAMENTO,pt-BR,0,50000,0,99,acompanhamento,5
6346e753029a762ebd37e9bd,br,2022-10-02T00:00:00.000+0000,MODAL CORRETORA,pt-BR,0,500,0,98,modal corretora,0.1
6346e753029a762ebd37e9b6,br,2022-10-02T00:00:00.000+0000,PAGAMENTOS DE CONTAS,pt-BR,0,500,0,98,pagamentos de contas,0.1
6346e7a5029a762ebd37f839,br,2022-10-02T00:00:00.000+0000,CHAMPANHE,pt-BR,0,50000,0,99,champanhe,5
6346e7a5029a762ebd37f83b,br,2022-10-02T00:00:00.000+0000,ECONÔMICAS,pt-BR,0,5000,0,99,econômicas,0.5
6346e7a5029a762ebd37f83e,br,2022-10-02T00:00:00.000+0000,CADASTRADOS,pt-BR,0,50000,0,99,cadastrados,5
6346e7a5029a762ebd37f840,br,2022-10-02T00:00:00.000+0000,BOLETO MEI,pt-BR,0,50000,0,99,boleto mei,5
6346e7a5029a762ebd37f83d,br,2022-10-02T00:00:00.000+0000,FIEL TORCIDA,pt-BR,0,5000,0,99,fiel torcida,0.5
6346e7a5029a762ebd37f842,br,2022-10-02T00:00:00.000+0000,COLARES,pt-BR,0,500000,0,100,colares,50
6346e7a5029a762ebd37f849,br,2022-10-02T00:00:00.000+0000,SCORE NEGATIVADO,pt-BR,0,50,0,86,score negativado,0
6346e7a5029a762ebd37f844,br,2022-10-02T00:00:00.000+0000,DESCONTO,pt-BR,0,50000,0,99,desconto,5
6346e7a5029a762ebd37f847,br,2022-10-02T00:00:00.000+0000,PARTIDA,pt-BR,0,50000,0,99,partida,5
6346e7a5029a762ebd37f84a,br,2022-10-02T00:00:00.000+0000,PERFUMES IMPORTADOS,pt-BR,0,500000,0,100,perfumes importados,50
6346e7f7029a762ebd380667,br,2022-10-02T00:00:00.000+0000,GELADEIRA INOX,pt-BR,0,500000,0,100,geladeira inox,50
6346e7f7029a762ebd380666,br,2022-10-02T00:00:00.000+0000,MELHORA,pt-BR,0,500000,0,100,melhora,50
6346e7f7029a762ebd380668,br,2022-10-02T00:00:00.000+0000,PEDIR EM CASA,pt-BR,0,50,0,86,pedir em casa,0
6346e7f7029a762ebd38065e,br,2022-10-02T00:00:00.000+0000,COMPRAR TABLET,pt-BR,0,5000,0,99,comprar tablet,0.5
6346e7f7029a762ebd380664,br,2022-10-02T00:00:00.000+0000,CONJUNTO,pt-BR,0,50000,0,99,conjunto,5
6346e7f7029a762ebd380660,br,2022-10-02T00:00:00.000+0000,BLACKFRIDAY EXTRA,pt-BR,0,50,0,86,blackfriday extra,0
6346e7f7029a762ebd38066b,br,2022-10-02T00:00:00.000+0000,COMPRAR PASSAGENS BLACK FRIDAY,pt-BR,0,50,0,86,comprar passagens black friday,0
6346e7f7029a762ebd380661,br,2022-10-02T00:00:00.000+0000,CDB INVESTIMENTO,pt-BR,0,5000,0,99,cdb investimento,0.5
6346e7f7029a762ebd38066c,br,2022-10-02T00:00:00.000+0000,LOJA SAPATOS ONLINE,pt-BR,0,500,0,98,loja sapatos online,0.1
6346e849029a762ebd3813ff,br,2022-10-02T00:00:00.000+0000,BATOM,pt-BR,0,50000,0,99,batom,5
6346e849029a762ebd381401,br,2022-10-02T00:00:00.000+0000,NOVELAS,pt-BR,0,500000,0,100,novelas,50
6346e849029a762ebd381407,br,2022-10-02T00:00:00.000+0000,MEU VIVO MÓVEL,pt-BR,0,50000,0,99,meu vivo móvel,5
6346e849029a762ebd38140f,br,2022-10-02T00:00:00.000+0000,ACORDOS,pt-BR,0,50000,0,99,acordos,5
6346e849029a762ebd38140b,br,2022-10-02T00:00:00.000+0000,CARTÃO DE CRÉDITO ILIMITADO,pt-BR,0,500,0,98,cartão de crédito ilimitado,0.1
6346e849029a762ebd38140d,br,2022-10-02T00:00:00.000+0000,MAQUININHA DO CARTÃO,pt-BR,0,50,0,86,maquininha do cartão,0
6346e849029a762ebd381410,br,2022-10-02T00:00:00.000+0000,MAGAZINE LUIZA APLICATIVO,pt-BR,0,500,0,98,magazine luiza aplicativo,0.1
6346e849029a762ebd381404,br,2022-10-02T00:00:00.000+0000,PROMOÇÕES DE PASSAGENS,pt-BR,0,5000,0,99,promoções de passagens,0.5
6346e849029a762ebd381403,br,2022-10-02T00:00:00.000+0000,CONTA DIGITAL PORTO SEGURO,pt-BR,0,500,0,98,conta digital porto seguro,0.1
6346e849029a762ebd38140a,br,2022-10-02T00:00:00.000+0000,ALUGAR IMÓVEIS,pt-BR,0,5000,0,99,alugar imóveis,0.5
6346e899029a762ebd381fc5,br,2022-10-02T00:00:00.000+0000,APRENDER FINANÇAS,pt-BR,0,500,0,98,aprender finanças,0.1
6346e899029a762ebd381fc3,br,2022-10-02T00:00:00.000+0000,FAZER EMPRÉSTIMO PESSOAL,pt-BR,0,500,0,98,fazer empréstimo pessoal,0.1
6346e899029a762ebd381fc6,br,2022-10-02T00:00:00.000+0000,MEDITAÇÃO GRÁTIS,pt-BR,0,50,0,86,meditação grátis,0
6346e899029a762ebd381fc7,br,2022-10-02T00:00:00.000+0000,DIRIJA COM SEGURANÇA,pt-BR,0,50,0,86,dirija com segurança,0
6346e899029a762ebd381fca,br,2022-10-02T00:00:00.000+0000,REGATA,pt-BR,0,50000,0,99,regata,5
6346e899029a762ebd381fcb,br,2022-10-02T00:00:00.000+0000,CORPORATIVO,pt-BR,0,50000,0,99,corporativo,5
6346e899029a762ebd381fcd,br,2022-10-02T00:00:00.000+0000,INVESTIR EM TRADE,pt-BR,0,50,0,86,investir em trade,0
6346e8eb029a762ebd382eae,br,2022-10-02T00:00:00.000+0000,CONTA DE INVESTIMENTOS,pt-BR,0,500,0,98,conta de investimentos,0.1
6346e8eb029a762ebd382eab,br,2022-10-02T00:00:00.000+0000,TESTE,pt-BR,0,500000,0,100,teste,50
6346e8eb029a762ebd382eaa,br,2022-10-02T00:00:00.000+0000,OFERTAS DE SAPATO,pt-BR,0,50,0,86,ofertas de sapato,0
6346e8eb029a762ebd382ea6,br,2022-10-02T00:00:00.000+0000,ENCONTRAR OFERTAS,pt-BR,0,50,0,86,encontrar ofertas,0
6346e8eb029a762ebd382eaf,br,2022-10-02T00:00:00.000+0000,COMIDA DELIVERY,pt-BR,0,5000,0,99,comida delivery,0.5
6346e8eb029a762ebd382eb6,br,2022-10-02T00:00:00.000+0000,PASSAGEM DE ÔNIBUS BLACK FRIDAY,pt-BR,0,50,0,86,passagem de ônibus black friday,0
6346e8eb029a762ebd382eb3,br,2022-10-02T00:00:00.000+0000,NATAL,pt-BR,0,500000,0,100,natal,50
6346e8eb029a762ebd382eb4,br,2022-10-02T00:00:00.000+0000,BRECHO,pt-BR,0,500000,0,100,brecho,50
6346e8eb029a762ebd382eb7,br,2022-10-02T00:00:00.000+0000,DIETAS PARA EMAGRECER,pt-BR,0,500000,0,100,dietas para emagrecer,50
6346e8eb029a762ebd382eb0,br,2022-10-02T00:00:00.000+0000,COMPRE AUTO,pt-BR,0,5000,0,99,compre auto,0.5
6346e93c029a762ebd383d0a,br,2022-10-02T00:00:00.000+0000,ASSISTIR PROGRAMAÇÃO GLOBO,pt-BR,0,50,0,86,assistir programação globo,0
6346e93c029a762ebd383d0b,br,2022-10-02T00:00:00.000+0000,NOVOS AMIGOS,pt-BR,0,5000,0,99,novos amigos,0.5
6346e93c029a762ebd383d0e,br,2022-10-02T00:00:00.000+0000,VENDER AÇÕES,pt-BR,0,500,0,98,vender ações,0.1
6346e93c029a762ebd383d0c,br,2022-10-02T00:00:00.000+0000,EMPRÉSTIMO CARREFOUR,pt-BR,0,500,0,98,empréstimo carrefour,0.1
6346e93c029a762ebd383d16,br,2022-10-02T00:00:00.000+0000,CONTA PESSOA JURÍDICA,pt-BR,0,5000,0,99,conta pessoa jurídica,0.5
6346e93c029a762ebd383d12,br,2022-10-02T00:00:00.000+0000,PARTIDAS,pt-BR,0,50000,0,99,partidas,5
6346e93c029a762ebd383d18,br,2022-10-02T00:00:00.000+0000,COMPRAR CRÉDITO,pt-BR,0,500,0,98,comprar crédito,0.1
6346e93c029a762ebd383d11,br,2022-10-02T00:00:00.000+0000,PAGUE CONTAS,pt-BR,0,500,0,98,pague contas,0.1
6346e93c029a762ebd383d14,br,2022-10-02T00:00:00.000+0000,COMPRAR CHAMPAGNE,pt-BR,0,500,0,98,comprar champagne,0.1
6346e93c029a762ebd383d19,br,2022-10-02T00:00:00.000+0000,ECONOMIA DIGITAL,pt-BR,0,500,0,98,economia digital,0.1
6346e98d029a762ebd384900,br,2022-10-02T00:00:00.000+0000,SÉRIE,pt-BR,0,500000,0,100,série,50
6346e98d029a762ebd38490c,br,2022-10-02T00:00:00.000+0000,ORTOPEDISTA,pt-BR,0,500000,0,100,ortopedista,50
6346e98d029a762ebd384908,br,2022-10-02T00:00:00.000+0000,TREINO ABDOMINAL,pt-BR,0,50000,0,99,treino abdominal,5
6346e98d029a762ebd38490f,br,2022-10-02T00:00:00.000+0000,PRESENTE,pt-BR,0,500000,0,100,presente,50
